,DB_ID1,DB_ID2
553753,DB04855,DB00996
471824,DB04855,DB06708
91340,DB04855,DB00690
538727,DB04855,DB06817
326975,DB04855,DB00359
450752,DB04855,DB09070
82593,DB04855,DB00674
127944,DB04855,DB00163
181152,DB04855,DB00395
1955,DB04855,DB06144
466304,DB04855,DB09071
113981,DB04855,DB10675
327036,DB04855,DB01175
420352,DB04855,DB00150
507743,DB04855,DB00881
505085,DB04855,DB00109
196336,DB04855,DB01035
200256,DB04855,DB00723
27516,DB04855,DB00762
12178,DB04855,DB01151
519225,DB04855,DB01364
544607,DB04855,DB04899
85105,DB04855,DB00181
274599,DB04855,DB01177
338722,DB04855,DB01133
374625,DB04855,DB00182
61965,DB04855,DB01544
124164,DB04855,DB00851
508101,DB04855,DB06204
99377,DB04855,DB00382
381172,DB04855,DB00742
547914,DB04855,DB00332
236539,DB04855,DB06210
196656,DB04855,DB00208
211251,DB04855,DB00319
84833,DB04855,DB00352
173537,DB04855,DB01002
95652,DB04855,DB08860
158673,DB04855,DB00755
163012,DB04855,DB01427
554606,DB04855,DB00175
87917,DB04855,DB00822
545495,DB04855,DB00311
220938,DB04855,DB00590
162620,DB04855,DB09104
447786,DB04855,DB04861
545218,DB04855,DB06290
10705,DB04855,DB01100
337517,DB04855,DB09073
39020,DB04855,DB00187
551219,DB04855,DB00091
148194,DB04855,DB00564
113277,DB04855,DB01136
558335,DB04855,DB09079
247736,DB04855,DB00470
268373,DB04855,DB02703
94569,DB04855,DB06335
294784,DB04855,DB00648
119911,DB04855,DB00612
270817,DB04855,DB00521
200303,DB04855,DB00373
19597,DB04855,DB00204
159465,DB04855,DB01320
290871,DB04855,DB00196
75370,DB04855,DB08877
45131,DB04855,DB00661
232230,DB04855,DB01030
27949,DB04855,DB00559
364098,DB04855,DB00176
275226,DB04855,DB01026
174161,DB04855,DB00834
449537,DB04855,DB01394
517525,DB04855,DB06228
514775,DB04855,DB00960
416502,DB04855,DB00872
250983,DB04855,DB06684
336228,DB04855,DB00193
555113,DB04855,DB06605
141101,DB04855,DB01609
222129,DB04855,DB00309
204176,DB04855,DB01263
194887,DB04855,DB04884
348340,DB04855,DB01045
100249,DB04855,DB00215
261223,DB04855,DB08873
89155,DB06702,DB00465
487709,DB06702,DB06702
457130,DB06702,DB06414
332313,DB06702,DB05239
468532,DB06702,DB01567
200874,DB06702,DB00549
459781,DB06702,DB00749
439056,DB06702,DB01136
99492,DB06702,DB01399
525011,DB06702,DB00822
8817,DB06702,DB05246
318688,DB06702,DB06825
291916,DB06702,DB00289
360235,DB06702,DB01207
30074,DB06702,DB01147
114163,DB06702,DB00552
61550,DB06702,DB01621
493453,DB06702,DB01624
34930,DB06702,DB09211
235909,DB06702,DB01440
211136,DB06702,DB01319
550729,DB06702,DB00698
82063,DB06702,DB00209
294207,DB06702,DB01255
133381,DB06702,DB04339
557415,DB06702,DB00877
478679,DB06702,DB08867
382807,DB06702,DB00994
362986,DB06702,DB01109
1956,DB06702,DB00277
321490,DB06702,DB01235
10631,DB06702,DB00893
334087,DB06702,DB00206
366935,DB06702,DB04839
440011,DB06702,DB00313
140530,DB06702,DB09268
458460,DB06702,DB00575
201675,DB06702,DB00512
551689,DB06702,DB06813
17504,DB06702,DB00708
389592,DB06702,DB01627
218401,DB06702,DB00280
110232,DB06702,DB08883
251404,DB06702,DB01037
37726,DB06702,DB00405
383118,DB06702,DB03880
533564,DB06702,DB00461
99485,DB06702,DB09477
183326,DB06702,DB01359
69809,DB06702,DB00514
454956,DB06702,DB01590
542624,DB06702,DB00819
395699,DB06702,DB00796
559836,DB06702,DB00798
503717,DB06702,DB00398
437782,DB06702,DB01244
102473,DB06702,DB01184
125383,DB06702,DB00367
527126,DB06702,DB08794
139413,DB06702,DB00269
536629,DB06702,DB01591
355386,DB06702,DB00938
349642,DB06702,DB00387
64882,DB06702,DB00420
353133,DB06702,DB04855
173705,DB06702,DB00040
264294,DB06702,DB09291
504398,DB06702,DB09271
479033,DB06702,DB00307
338973,DB06702,DB09272
482457,DB06702,DB00715
152773,DB06702,DB00679
530865,DB06702,DB00476
55989,DB06702,DB00976
415174,DB06702,DB00252
417748,DB06702,DB06603
95879,DB06702,DB00496
228100,DB06702,DB01232
65894,DB06702,DB01118
56514,DB06702,DB00761
496448,DB06702,DB01167
340933,DB06702,DB01264
496354,DB06702,DB00472
490181,DB06702,DB00932
549528,DB06702,DB04868
202941,DB06702,DB08897
123427,DB06702,DB01403
206498,DB06702,DB00608
326726,DB06702,DB00673
347274,DB06702,DB01149
439567,DB06702,DB04924
332700,DB06702,DB00752
150440,DB06702,DB00196
12602,DB06702,DB01072
499805,DB06702,DB09063
478028,DB01558,DB00315
442257,DB01558,DB00710
154727,DB01558,DB01239
391163,DB01558,DB08903
231336,DB01558,DB00399
432973,DB01558,DB00820
143504,DB01558,DB00454
167560,DB01558,DB09277
447623,DB01558,DB00163
71013,DB01558,DB00422
134541,DB01558,DB01069
150226,DB01558,DB00182
301314,DB01558,DB00552
92347,DB01558,DB01207
240666,DB01558,DB00281
414241,DB01558,DB01037
331161,DB01558,DB00610
133486,DB01558,DB00915
476740,DB01558,DB00204
378232,DB01558,DB09292
105617,DB01558,DB00844
265967,DB01558,DB00669
343190,DB01558,DB00230
18429,DB01558,DB00421
247510,DB01558,DB09027
31962,DB01558,DB01054
278435,DB01558,DB08934
241325,DB01558,DB01261
415947,DB01558,DB00387
1959,DB01558,DB09064
547152,DB01558,DB00692
136956,DB01558,DB00497
54960,DB01558,DB01162
189161,DB01558,DB08816
193183,DB01558,DB00635
251850,DB01558,DB00320
106283,DB01558,DB00361
185396,DB01558,DB00749
466780,DB01558,DB00852
387230,DB01558,DB00398
78804,DB01558,DB06684
96616,DB01558,DB00895
491012,DB01558,DB00919
223532,DB01558,DB00871
182451,DB01558,DB01273
181616,DB01558,DB00843
498809,DB01558,DB00813
105592,DB01558,DB00771
52013,DB01558,DB00063
61262,DB01558,DB00452
551167,DB01558,DB01212
240192,DB01558,DB00726
160058,DB01558,DB01110
375234,DB01558,DB00621
59804,DB01558,DB01020
271140,DB01558,DB00945
538845,DB01558,DB00248
455143,DB01558,DB01620
511753,DB01558,DB00657
370590,DB01558,DB00899
431030,DB01558,DB01399
558993,DB01558,DB00700
209810,DB01558,DB01556
454338,DB01558,DB04908
7693,DB01558,DB06706
95061,DB01558,DB00884
174769,DB01558,DB00308
351396,DB01558,DB00489
162271,DB01558,DB00207
505378,DB01558,DB00637
138575,DB01558,DB00757
181124,DB01558,DB05109
4159,DB01558,DB00245
37654,DB01558,DB00875
206581,DB01558,DB00750
508898,DB01558,DB06207
255029,DB01558,DB00648
120740,DB01558,DB00980
384494,DB01558,DB01172
536239,DB01558,DB00381
514589,DB01558,DB04953
147961,DB01558,DB00867
336587,DB01558,DB00934
480380,DB01558,DB00404
176185,DB01558,DB00935
324406,DB01558,DB00754
422612,DB01558,DB01241
346968,DB01558,DB08896
530318,DB01558,DB11110
510650,DB01558,DB09072
132877,DB01558,DB00181
308343,DB01558,DB00379
112598,DB01558,DB00653
397715,DB01558,DB00334
225663,DB01558,DB08900
551047,DB00749,DB04871
40515,DB00749,DB00289
154385,DB00749,DB00830
90119,DB00749,DB09065
97985,DB00749,DB00245
142232,DB00749,DB08873
308187,DB00749,DB00768
213060,DB00749,DB00573
296989,DB00749,DB00412
15744,DB00749,DB06237
375092,DB00749,DB10675
509029,DB00749,DB00451
346137,DB00749,DB01253
543256,DB00749,DB01577
102908,DB00749,DB00180
523348,DB00749,DB00697
39391,DB00749,DB01621
124348,DB00749,DB09061
490968,DB00749,DB00382
205414,DB00749,DB01066
422758,DB00749,DB00222
281523,DB00749,DB06714
194271,DB00749,DB09276
452124,DB00749,DB00624
1960,DB00749,DB09220
408963,DB00749,DB01043
17194,DB00749,DB00320
113629,DB00749,DB00910
309006,DB00749,DB00407
225030,DB00749,DB00755
303986,DB00749,DB09292
207338,DB00749,DB09267
501099,DB00749,DB00948
236414,DB00749,DB01030
68895,DB00749,DB01111
252593,DB00749,DB00528
22544,DB00749,DB08795
510718,DB00749,DB00880
171609,DB00749,DB06717
94652,DB00749,DB00683
51836,DB00749,DB05246
482831,DB00749,DB00493
200802,DB00749,DB00542
556914,DB00749,DB00490
98526,DB00749,DB01576
355136,DB00749,DB00425
469247,DB00749,DB00820
109542,DB00749,DB01238
457074,DB00749,DB00480
275940,DB00749,DB09079
466101,DB00749,DB01174
95333,DB00749,DB00422
374516,DB00749,DB00446
220750,DB00749,DB06723
232027,DB00749,DB00598
198050,DB00749,DB09282
91664,DB00749,DB01037
358943,DB00749,DB01234
550043,DB00749,DB00796
249136,DB00749,DB00957
159332,DB00749,DB01285
97970,DB00749,DB01147
81078,DB00749,DB00565
305700,DB00749,DB00243
171519,DB00749,DB01407
537331,DB00749,DB08931
89196,DB00749,DB01219
451919,DB00749,DB00765
398907,DB00749,DB00040
335891,DB00749,DB00974
145155,DB00749,DB03619
104568,DB00749,DB00384
345862,DB00749,DB06813
58865,DB00749,DB08794
543263,DB00749,DB00946
225768,DB00749,DB01207
410787,DB00749,DB01275
423395,DB00749,DB01254
65446,DB00749,DB09053
378521,DB00749,DB06228
134810,DB00749,DB01021
203751,DB00749,DB00806
108863,DB00749,DB06696
169160,DB00749,DB04865
481952,DB00749,DB00282
176810,DB00749,DB00569
507742,DB00749,DB04272
492414,DB00749,DB00163
5325,DB00749,DB00682
304271,DB00749,DB11133
64562,DB00749,DB08976
122761,DB00749,DB06605
547962,DB00749,DB01172
11490,DB00749,DB06695
442725,DB00749,DB00512
388736,DB00578,DB00187
73767,DB00578,DB00332
348890,DB00578,DB06204
36239,DB00578,DB00501
407273,DB00578,DB00190
506582,DB00578,DB00739
375868,DB00578,DB00628
157602,DB00578,DB01192
371350,DB00578,DB01390
297604,DB00578,DB00604
31775,DB00578,DB01067
380006,DB00578,DB00270
495462,DB00578,DB06262
123376,DB00578,DB00959
112312,DB00578,DB01393
78023,DB00578,DB09063
432465,DB00578,DB06799
408445,DB00578,DB08976
435477,DB00578,DB00937
117310,DB00578,DB00967
520062,DB00578,DB01351
7909,DB00578,DB00393
560908,DB00578,DB01623
110313,DB00578,DB09282
323386,DB00578,DB00220
160572,DB00578,DB00671
495516,DB00578,DB06589
491629,DB00578,DB00307
530437,DB00578,DB00898
265580,DB00578,DB00925
548187,DB00578,DB00308
259148,DB00578,DB00213
116379,DB00578,DB00209
429264,DB00578,DB00468
406148,DB00578,DB05109
444864,DB00578,DB00313
434126,DB00578,DB00983
173484,DB00578,DB00402
16606,DB00578,DB00391
490677,DB00578,DB01427
1966,DB00578,DB00489
260770,DB00578,DB00887
471928,DB00578,DB00502
354391,DB00578,DB08826
474385,DB00578,DB06274
489616,DB00578,DB04899
111862,DB00578,DB03615
130144,DB00578,DB00595
160881,DB00578,DB03619
133699,DB00578,DB09143
387744,DB00578,DB00420
539197,DB00578,DB01255
133014,DB00578,DB00312
51075,DB00578,DB01119
247329,DB00578,DB01081
191679,DB00578,DB01264
48452,DB00578,DB00687
539443,DB00578,DB09112
26478,DB00578,DB06706
219429,DB00578,DB00818
283515,DB00578,DB00989
184941,DB00578,DB00968
115806,DB00578,DB08901
333758,DB00578,DB01041
21252,DB00578,DB01176
62139,DB00578,DB00601
114723,DB00578,DB00979
447618,DB00578,DB01367
306573,DB00578,DB08815
212522,DB00578,DB00263
83794,DB00578,DB04841
552218,DB00578,DB00531
24759,DB00578,DB01165
17591,DB00578,DB00621
528658,DB00578,DB00668
530387,DB00578,DB00573
35170,DB00578,DB01407
398257,DB00578,DB01218
218188,DB00578,DB06287
289425,DB00578,DB00723
124989,DB00578,DB04861
547883,DB00578,DB00150
246893,DB00578,DB01331
4893,DB00578,DB00323
57540,DB00578,DB00986
539731,DB00578,DB09242
531376,DB00578,DB00449
165241,DB00578,DB00191
519356,DB00578,DB04953
349170,DB00578,DB00514
418116,DB00578,DB00523
4299,DB00578,DB00586
214024,DB00578,DB00798
531707,DB00578,DB00684
226968,DB00578,DB00682
554474,DB00765,DB01029
121963,DB00765,DB06717
391620,DB00765,DB00205
43497,DB00765,DB01083
472761,DB00765,DB01016
359915,DB00765,DB01070
218893,DB00765,DB06708
216692,DB00765,DB00606
228308,DB00765,DB01017
243363,DB00765,DB00007
538537,DB00765,DB00437
112591,DB00765,DB01340
276701,DB00765,DB02546
439718,DB00765,DB00396
53470,DB00765,DB06715
206972,DB00765,DB09539
359424,DB00765,DB00612
114856,DB00765,DB04855
14698,DB00765,DB06822
453259,DB00765,DB00397
377726,DB00765,DB00421
294082,DB00765,DB00627
260314,DB00765,DB01061
89763,DB00765,DB00671
206355,DB00765,DB00368
265977,DB00765,DB01220
211347,DB00765,DB00373
511430,DB00765,DB00658
331432,DB00765,DB09276
351940,DB00765,DB01268
179899,DB00765,DB01162
397075,DB00765,DB06692
463884,DB00765,DB00763
140503,DB00765,DB01058
557879,DB00765,DB00542
124307,DB00765,DB00444
278680,DB00765,DB00895
456588,DB00765,DB09039
426006,DB00765,DB01195
558505,DB00765,DB00765
384312,DB00765,DB01149
214338,DB00765,DB00668
125163,DB00765,DB04871
116463,DB00765,DB00328
46038,DB00765,DB09166
167240,DB00765,DB06825
393078,DB00765,DB01117
122365,DB00765,DB06480
258531,DB00765,DB01018
144655,DB00765,DB00409
339817,DB00765,DB00962
453588,DB00765,DB01623
3999,DB00765,DB00831
176950,DB00765,DB09068
257893,DB00765,DB00967
421725,DB00765,DB00628
83174,DB00765,DB00540
290040,DB00765,DB00502
515812,DB00765,DB00933
224499,DB00765,DB01224
542586,DB00765,DB00186
375709,DB00765,DB01233
91564,DB00765,DB00818
30075,DB00765,DB01558
105697,DB00765,DB01595
182100,DB00765,DB00842
317393,DB00765,DB06216
411728,DB00765,DB04844
93656,DB00765,DB01614
422132,DB00765,DB01351
483582,DB00765,DB00181
198971,DB00765,DB00215
217229,DB00765,DB01142
89426,DB00765,DB06684
415971,DB00765,DB06288
425972,DB00765,DB01221
200993,DB00765,DB00899
474435,DB00765,DB06204
74778,DB00765,DB00768
426403,DB00765,DB01618
30257,DB00765,DB00395
277034,DB00765,DB00652
293088,DB00765,DB00829
95362,DB00765,DB00904
290112,DB00765,DB00734
222824,DB00765,DB00246
41358,DB00765,DB00472
504156,DB00765,DB00420
177349,DB00765,DB01038
109952,DB00765,DB06283
463045,DB00765,DB04842
174399,DB00765,DB01238
327134,DB00765,DB00455
93176,DB00765,DB00454
169036,DB00765,DB00753
259309,DB00831,DB00373
42766,DB00831,DB01276
50783,DB00831,DB00213
251867,DB00831,DB01601
148693,DB00831,DB01043
228811,DB00831,DB00402
370048,DB00831,DB00294
242733,DB00831,DB00244
554344,DB00831,DB01082
101414,DB00831,DB00625
549984,DB00831,DB09054
482234,DB00831,DB00257
99461,DB00831,DB00966
464052,DB00831,DB00671
325191,DB00831,DB01208
320975,DB00831,DB01605
92469,DB00831,DB09030
126312,DB00831,DB01380
183761,DB00831,DB09555
1968,DB00831,DB01182
467265,DB00831,DB00309
111279,DB00831,DB01407
448024,DB00831,DB00529
437087,DB00831,DB00588
504969,DB00831,DB08826
361404,DB00831,DB00553
204084,DB00831,DB01207
207163,DB00831,DB00930
22066,DB00831,DB09214
11495,DB00831,DB08877
518624,DB00831,DB00485
541801,DB00831,DB00390
94697,DB00831,DB00327
268890,DB00831,DB08813
339665,DB00831,DB01063
495176,DB00831,DB01201
72359,DB00831,DB06283
120504,DB00831,DB00661
445826,DB00831,DB01109
107772,DB00831,DB00358
390554,DB00831,DB00748
544044,DB00831,DB08912
240439,DB00831,DB00732
204799,DB00831,DB00594
214787,DB00831,DB09118
93999,DB00831,DB01559
171477,DB00831,DB00030
101882,DB00831,DB01190
150274,DB00831,DB00423
157126,DB00831,DB00169
556002,DB00831,DB01224
98912,DB00831,DB00528
349011,DB00831,DB01268
219341,DB00831,DB01026
155087,DB00831,DB00544
262148,DB00831,DB00437
446095,DB00831,DB09292
388773,DB00831,DB00332
476841,DB00831,DB00601
7663,DB00831,DB00514
492561,DB00831,DB00843
63313,DB00831,DB00543
361760,DB00831,DB00707
154873,DB00831,DB00564
136926,DB00831,DB00182
214773,DB00831,DB00320
504443,DB00831,DB00425
246276,DB00831,DB01247
73693,DB00831,DB00387
359622,DB00831,DB09117
142176,DB00831,DB06700
261998,DB00831,DB00952
265203,DB00831,DB00653
33082,DB00831,DB06148
155374,DB00831,DB00186
419498,DB00831,DB01579
70226,DB00831,DB00761
65390,DB00831,DB00181
249578,DB00831,DB00924
61650,DB00831,DB06684
352704,DB00831,DB09034
172854,DB00831,DB01041
401418,DB00831,DB01242
290495,DB00831,DB06201
404423,DB00831,DB00476
336164,DB00831,DB00813
497915,DB00831,DB00450
152656,DB00831,DB09272
336015,DB00831,DB08880
228342,DB00831,DB00934
219204,DB00831,DB01069
207140,DB00831,DB04871
339828,DB00831,DB01577
83360,DB00831,DB01171
254793,DB00831,DB00953
306829,DB06791,DB01236
95749,DB06791,DB01174
326152,DB06791,DB09128
183185,DB06791,DB00959
131049,DB06791,DB09053
320628,DB06791,DB06684
428486,DB06791,DB01656
150182,DB06791,DB00441
83939,DB06791,DB00496
281399,DB06791,DB01167
15386,DB06791,DB01367
229989,DB06791,DB01356
344460,DB06791,DB06704
107503,DB06791,DB00623
413107,DB06791,DB00346
426540,DB06791,DB06696
554412,DB06791,DB00007
36830,DB06791,DB00588
356185,DB06791,DB09075
446162,DB06791,DB00935
550143,DB06791,DB00563
550905,DB06791,DB01418
263724,DB06791,DB00863
265736,DB06791,DB01440
101257,DB06791,DB01587
517710,DB06791,DB01232
525910,DB06791,DB01014
437034,DB06791,DB06209
124282,DB06791,DB01392
382082,DB06791,DB00231
335460,DB06791,DB00903
263260,DB06791,DB09064
526122,DB06791,DB00738
200518,DB06791,DB09060
3596,DB06791,DB00377
381182,DB06791,DB01156
310464,DB06791,DB00438
87108,DB06791,DB01354
246739,DB06791,DB00691
71790,DB06791,DB00344
391655,DB06791,DB00120
117251,DB06791,DB00342
547913,DB06791,DB00898
220566,DB06791,DB01190
41372,DB06791,DB00213
101613,DB06791,DB00806
1969,DB06791,DB00989
16063,DB06791,DB01621
349459,DB06791,DB01132
30573,DB06791,DB00537
92386,DB06791,DB09080
214054,DB06791,DB00472
158396,DB06791,DB00850
449763,DB06791,DB01194
228062,DB06791,DB00758
68316,DB06791,DB00316
175325,DB06791,DB00960
23353,DB06791,DB01147
474128,DB06791,DB09009
102625,DB06791,DB06698
553626,DB06791,DB00834
449481,DB06791,DB06414
361042,DB06791,DB01436
547406,DB06791,DB08941
103571,DB06791,DB00604
45600,DB06791,DB00910
500744,DB06791,DB00477
59463,DB06791,DB09330
305363,DB06791,DB09038
428618,DB06791,DB00924
395081,DB06791,DB00241
244299,DB06791,DB00370
319047,DB06791,DB00014
329663,DB06791,DB09048
356292,DB06791,DB00956
344773,DB06791,DB00900
295556,DB06791,DB03615
85536,DB06791,DB00273
548717,DB06791,DB00232
292248,DB06791,DB06724
180859,DB06791,DB08881
106260,DB06791,DB03793
342984,DB06791,DB01095
199680,DB06791,DB00946
45856,DB06791,DB06203
89663,DB06791,DB00047
328936,DB06791,DB00715
199901,DB06791,DB00621
183635,DB06791,DB00624
392802,DB06791,DB01124
550631,DB06791,DB00030
496820,DB06791,DB09083
376667,DB06791,DB01251
179080,DB06791,DB02901
335220,DB06791,DB00912
169798,DB00549,DB00571
409656,DB00549,DB09073
8921,DB00549,DB06335
439977,DB00549,DB01198
87127,DB00549,DB00686
217550,DB00549,DB00681
561162,DB00549,DB00915
524795,DB00549,DB06413
323422,DB00549,DB02703
105839,DB00549,DB00423
13486,DB00549,DB01020
104681,DB00549,DB08816
82549,DB00549,DB00314
190484,DB00549,DB00424
180682,DB00549,DB01075
350647,DB00549,DB00684
5010,DB00549,DB00248
177777,DB00549,DB09285
426334,DB00549,DB00175
143931,DB00549,DB09564
125845,DB00549,DB00206
275434,DB00549,DB00758
248528,DB00549,DB00414
444439,DB00549,DB00979
182298,DB00549,DB00739
90291,DB00549,DB00977
443311,DB00549,DB00269
94406,DB00549,DB01394
295928,DB00549,DB00918
233108,DB00549,DB06711
74821,DB00549,DB00750
55906,DB00549,DB00091
90626,DB00549,DB11126
429986,DB00549,DB00190
31442,DB00549,DB00850
351389,DB00549,DB00500
443519,DB00549,DB00961
391793,DB00549,DB01353
12789,DB00549,DB00297
297325,DB00549,DB00281
73010,DB00549,DB00488
329242,DB00549,DB09117
279285,DB00549,DB00163
336609,DB00549,DB00512
207890,DB00549,DB01241
560905,DB00549,DB04908
78022,DB00549,DB01624
225113,DB00549,DB06237
140167,DB00549,DB00969
86506,DB00549,DB00482
73601,DB00549,DB04339
266779,DB00549,DB01579
315407,DB00549,DB01045
485913,DB00549,DB09043
530609,DB00549,DB01214
500019,DB00549,DB00268
551441,DB00549,DB01614
286536,DB00549,DB01220
483412,DB00549,DB01656
349381,DB00549,DB01221
467522,DB00549,DB08933
377136,DB00549,DB01171
171797,DB00549,DB00904
557688,DB00549,DB00169
558991,DB00549,DB09290
150912,DB00549,DB00398
161954,DB00549,DB00319
512675,DB00549,DB00679
266348,DB00549,DB03615
70196,DB00549,DB00246
454801,DB00549,DB01583
96743,DB00549,DB01225
80559,DB00549,DB00865
181598,DB00549,DB01112
33809,DB00549,DB04839
83873,DB00549,DB09330
324688,DB00549,DB00182
1971,DB00549,DB01143
13570,DB00549,DB00438
531531,DB00549,DB00374
22715,DB00549,DB00606
116205,DB00549,DB00440
286609,DB00549,DB01309
302669,DB00549,DB00153
553480,DB00549,DB01070
253383,DB00549,DB01050
292989,DB00549,DB00962
18550,DB00549,DB09071
185511,DB00549,DB01544
488993,DB00549,DB00196
59893,DB00549,DB00203
268572,DB00549,DB01223
36260,DB00549,DB00277
516731,DB00549,DB00682
74314,DB00549,DB00834
58735,DB06207,DB00371
79341,DB06207,DB06817
39987,DB06207,DB00835
459424,DB06207,DB00782
307088,DB06207,DB01291
366666,DB06207,DB00880
262855,DB06207,DB01098
14515,DB06207,DB06663
160039,DB06207,DB00628
73908,DB06207,DB00549
91090,DB06207,DB00188
215220,DB06207,DB01583
427872,DB06207,DB00241
208447,DB06207,DB00967
548391,DB06207,DB01041
356474,DB06207,DB00233
181227,DB06207,DB09083
109516,DB06207,DB01132
512239,DB06207,DB01021
83066,DB06207,DB01014
1977,DB06207,DB00542
558960,DB06207,DB00678
14817,DB06207,DB00387
186298,DB06207,DB00814
82956,DB06207,DB01255
390137,DB06207,DB09282
492874,DB06207,DB01354
81837,DB06207,DB08907
35663,DB06207,DB06626
557512,DB06207,DB08909
135605,DB06207,DB09539
236696,DB06207,DB09061
120606,DB06207,DB01253
488320,DB06207,DB00191
23196,DB06207,DB00980
45525,DB06207,DB00946
332855,DB06207,DB00966
558803,DB06207,DB00690
189020,DB06207,DB08910
472484,DB06207,DB11095
440475,DB06207,DB00498
419180,DB06207,DB01182
452450,DB06207,DB00841
521112,DB06207,DB06207
412619,DB06207,DB04861
261047,DB06207,DB01163
371090,DB06207,DB00895
78998,DB06207,DB00871
107374,DB06207,DB00681
327193,DB06207,DB04953
495127,DB06207,DB00803
345874,DB06207,DB00273
325532,DB06207,DB09097
508740,DB06207,DB09300
329339,DB06207,DB01624
467184,DB06207,DB09242
93293,DB06207,DB09407
527493,DB06207,DB00184
64088,DB06207,DB00515
